"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"1406" "MEC3" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1407" "MED2" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1408" "MEH1" "GO:0005774" "GO:0031902" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1409" "MEI5" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1410" "MEP1" "GO:0016021" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1411" "MEP2" "GO:0016021" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1412" "MEP3" "GO:0005886" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1413" "MER1" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1414" "MES1" "GO:0017102" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1415" "MET17" "GO:0005886" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1416" "MET28" "GO:0089713" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1417" "MET3" "GO:0005739" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1418" "MET30" "GO:0019005" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1419" "MET31" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1420" "MET32" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1421" "MET4" "GO:0089713" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1422" "MET5" "GO:0009337" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1423" "MET6" "GO:0005886" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1424" "MET7" "GO:0005739" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1425" "MEX67" "GO:0005737" "GO:0016021" "GO:0030687" "GO:0042272" "GO:0005643" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1426" "MFB1" "GO:0019005" "GO:0031315" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1427" "MFG1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1428" "MFM1" "GO:0016021" "GO:0005743" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1429" "MFT1" "GO:0000781" "GO:0000446" "GO:0000445" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1430" "MGA2" "GO:0005634" "GO:0030176" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1431" "MGE1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1432" "MGM1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1433" "MGM101" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1434" "MGR1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1435" "MGR3" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1436" "MGS1" "GO:0005575" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1437" "MHO1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1438" "MHR1" "GO:0005739" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1439" "MIA40" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1440" "MIC10" "GO:0005739" "GO:0061617" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1441" "MIC12" "GO:0005739" "GO:0061617" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1442" "MIC19" "GO:0061617" "GO:0005739" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1443" "MIC26" "GO:0061617" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1444" "MIC27" "GO:0000329" "GO:0061617" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1445" "MIC60" "GO:0061617" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1446" "MID1" "GO:0005886" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1447" "MID2" "GO:0043332" "GO:0005887" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1448" "MIF2" "GO:0000780" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1449" "MIG1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1450" "MIG2" "GO:0005739" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1451" "MIH1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1452" "MIM1" "GO:0005741" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1453" "MIR1" "GO:0005739" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1454" "MIT1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1455" "MIX14" "GO:0005737" "GO:0005634" "GO:0005758" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1456" "MIX17" "GO:0005737" "GO:0005634" "GO:0005758" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1457" "MIX23" "GO:0005737" "GO:0005758" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1458" "MKK1" "GO:0005934" "GO:0043332" "GO:0005935" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1459" "MKK2" "GO:0005737" "GO:0005935" "GO:0043332" "GO:0005934" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1460" "MKT1" "GO:0005737" "GO:0005844" "GO:0000932" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1461" "MLC1" "GO:0005934" "GO:0005935" "GO:0031982" "GO:0016460" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1462" "MLC2" "GO:0015629" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1463" "MLH1" "GO:0005739" "GO:0005634" "GO:0097587" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1464" "MLH3" "GO:0005634" "GO:0097587" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1465" "MLP1" "GO:0005816" "GO:0005654" "GO:0005635" "GO:0016021" "GO:0030529" "GO:0044615" NA NA NA NA NA NA NA NA NA NA NA NA NA
"1466" "MLP2" "GO:0005739" "GO:0016021" "GO:0005654" "GO:0005635" "GO:0030529" "GO:0044615" "GO:0005816" NA NA NA NA NA NA NA NA NA NA NA NA
"1467" "MLS1" "GO:0005737" "GO:0005777" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1468" "MMF1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1469" "MMM1" "GO:0005739" "GO:0030176" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1470" "MMP1" "GO:0005886" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1471" "MMR1" "GO:0005739" "GO:0005933" "GO:0005935" "GO:0000131" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1472" "MMS2" "GO:0005634" "GO:0031371" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1473" "MMS21" "GO:0030915" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1474" "MMS22" "GO:0005634" "GO:0035361" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1475" "MMS4" "GO:0048476" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1476" "MMT1" "GO:0016021" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1477" "MMT2" "GO:0005739" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1478" "MND1" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1479" "MND2" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1480" "MNE1" "GO:0005739" "GO:0005737" "GO:0030529" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1481" "MNN9" "GO:0000136" "GO:0005801" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1482" "MNP1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1483" "MNR2" "GO:0000329" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1484" "MOB1" "GO:0005737" "GO:0005816" "GO:0005935" "GO:0034399" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1485" "MOB2" "GO:0043332" "GO:0005634" "GO:0005935" "GO:0005934" "GO:0005933" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1486" "MOD5" "GO:0005739" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1487" "MON1" "GO:0005829" "GO:0035658" "GO:0000329" "GO:0005768" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1488" "MON2" "GO:0019898" "GO:0005829" "GO:0005768" "GO:0005802" "GO:0031901" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1489" "MOT1" "GO:0005634" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1490" "MOT2" "GO:0005737" "GO:0030015" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1491" "MOT3" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1492" "MPC1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1493" "MPC2" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1494" "MPC3" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1495" "MPE1" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1496" "MPH2" "GO:0005886" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1497" "MPH3" "GO:0016021" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1498" "MPM1" "GO:0005739" "GO:0019898" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1499" "MPO1" "GO:0005783" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1500" "MPP10" "GO:0005634" "GO:0032040" "GO:0030686" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1501" "MPP6" "GO:0005634" "GO:0005829" "GO:0005840" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1502" "MPR1" "GO:0005829" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1503" "MPS1" "GO:0005816" "GO:0000778" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1504" "MPS2" "GO:0005816" "GO:0005635" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1505" "MPS3" "GO:0005816" "GO:0000784" "GO:0005635" "GO:0034399" "GO:0016021" "GO:0005825" NA NA NA NA NA NA NA NA NA NA NA NA NA
"1506" "MRC1" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1507" "MRD1" "GO:0005730" "GO:0030686" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1508" "MRE11" "GO:0005634" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1509" "MRH1" "GO:0005886" "GO:0016021" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1510" "MRH4" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1511" "MRI1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1512" "MRL1" "GO:0005770" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1513" "MRN1" "GO:0005737" "GO:0000932" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1514" "MRP1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1515" "MRP13" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1516" "MRP17" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1517" "MRP2" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1518" "MRP20" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1519" "MRP21" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1520" "MRP4" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1521" "MRP49" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1522" "MRP51" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1523" "MRP7" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1524" "MRPL1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1525" "MRPL10" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1526" "MRPL11" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1527" "MRPL13" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1528" "MRPL15" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1529" "MRPL16" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1530" "MRPL17" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1531" "MRPL19" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1532" "MRPL20" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1533" "MRPL22" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1534" "MRPL23" "GO:0005739" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1535" "MRPL24" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1536" "MRPL25" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1537" "MRPL27" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1538" "MRPL28" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1539" "MRPL3" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1540" "MRPL32" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1541" "MRPL33" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1542" "MRPL35" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1543" "MRPL36" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1544" "MRPL37" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1545" "MRPL38" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1546" "MRPL39" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1547" "MRPL4" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1548" "MRPL40" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1549" "MRPL44" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1550" "MRPL49" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1551" "MRPL50" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1552" "MRPL51" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1553" "MRPL6" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1554" "MRPL7" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1555" "MRPL8" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1556" "MRPL9" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1557" "MRPS12" "GO:0005739" "GO:0005840" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1558" "MRPS16" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1559" "MRPS17" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1560" "MRPS18" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1561" "MRPS28" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1562" "MRPS35" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1563" "MRPS5" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1564" "MRPS8" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1565" "MRPS9" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1566" "MRS2" "GO:0005739" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1567" "MRS3" "GO:0005739" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1568" "MRS4" "GO:0016021" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1569" "MRS6" "GO:0016020" "GO:0005968" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1570" "MRT4" "GO:0005634" "GO:0030687" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1571" "MSA1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1572" "MSA2" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1573" "MSB1" "GO:0005935" "GO:0005737" "GO:0005886" "GO:0005739" "GO:0005934" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1574" "MSB2" "GO:0030427" "GO:0005887" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1575" "MSB3" "GO:0005934" "GO:0005935" "GO:0005737" "GO:0005770" "GO:0000329" "GO:0005829" "GO:0005886" "GO:0000133" "GO:0000131" NA NA NA NA NA NA NA NA NA NA
"1576" "MSB4" "GO:0005934" "GO:0000131" "GO:0000133" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1577" "MSC1" "GO:0005739" "GO:0005886" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1578" "MSC2" "GO:0005783" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1579" "MSC7" "GO:0005783" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1580" "MSG5" "GO:0005737" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1581" "MSH1" "GO:0005739" "GO:0000228" "GO:0032300" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1582" "MSH2" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1583" "MSH3" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1584" "MSH4" "GO:0000228" "GO:0032300" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1585" "MSH5" "GO:0032300" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1586" "MSH6" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1587" "MSI1" "GO:0005737" "GO:0005634" "GO:0033186" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1588" "MSL1" "GO:0005686" "GO:0071004" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1589" "MSL5" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1590" "MSN1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1591" "MSN2" "GO:0005634" "GO:0005829" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1592" "MSN4" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1593" "MSN5" "GO:0005634" "GO:0005737" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1594" "MSO1" "GO:0005628" "GO:0005935" "GO:0005934" "GO:0005886" "GO:0033101" "GO:0031201" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA
"1595" "MSP1" "GO:0005739" "GO:0005778" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1596" "MSS1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1597" "MSS116" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1598" "MSS2" "GO:0031314" "GO:0005759" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1599" "MSS4" "GO:0005634" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1600" "MSS51" "GO:0005739" "GO:0005774" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1601" "MST27" "GO:0005783" "GO:0005886" "GO:0016021" "GO:0005794" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1602" "MST28" "GO:0005783" "GO:0016021" "GO:0005794" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1603" "MTC1" "GO:0005794" "GO:0030137" "GO:0005840" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1604" "MTC5" "GO:0035859" "GO:0000329" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1605" "MTF1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1606" "MTG1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1607" "MTG2" "GO:0019898" "GO:0005743" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1608" "MTM1" "GO:0016021" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1609" "MTQ2" "GO:0035657" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1610" "MTR10" "GO:0005737" "GO:0016021" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1611" "MTR2" "GO:0005643" "GO:0016021" "GO:0042272" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1612" "MTR3" "GO:0031981" "GO:0000177" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1613" "MTR4" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1614" "MTW1" "GO:0000922" "GO:0000818" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1615" "MUD1" "GO:0071004" "GO:0005685" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1616" "MUK1" "GO:0005829" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1617" "MUM2" "GO:0005737" "GO:0036396" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1618" "MUP1" "GO:0016021" "GO:0005887" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1619" "MUS81" "GO:0005634" "GO:0048476" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1620" "MVB12" "GO:0005768" "GO:0000813" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1621" "MVP1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1622" "MXR1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1623" "MYO1" "GO:0015629" "GO:0005935" "GO:0000131" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1624" "MYO2" "GO:0031982" "GO:0032432" "GO:0030133" "GO:0031941" "GO:0000329" "GO:0005934" "GO:0005935" "GO:0043332" "GO:0000131" "GO:0071563" NA NA NA NA NA NA NA NA NA
"1625" "MYO4" "GO:0005739" "GO:0031941" "GO:0005933" "GO:0005934" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1626" "MYO5" "GO:0030479" "GO:0043332" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1627" "MZM1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1628" "NAB2" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1629" "NAB3" "GO:0005634" "GO:0035649" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1630" "NAB6" "GO:0010494" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
