"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"212" "ATP22" "GO:0070131" "GO:0070272" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"213" "ATP23" "GO:0016485" "GO:0033615" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"214" "ATP25" "GO:0033615" "GO:0048255" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"215" "ATP4" "GO:0035786" "GO:0015986" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"216" "ATP7" "GO:0015986" "GO:0006461" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"217" "ATR1" "GO:0006855" "GO:0046713" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"218" "ATS1" "GO:0007017" "GO:0002098" "GO:0000226" "GO:0007117" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"219" "ATX1" "GO:0006879" "GO:0006825" "GO:0034599" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"220" "AUR1" "GO:0006665" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"221" "AVO1" "GO:0035556" "GO:0031505" "GO:0030950" "GO:0001558" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"222" "AVO2" "GO:0031929" "GO:0001558" "GO:0031505" "GO:0030950" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"223" "AVT1" "GO:0006865" "GO:0007034" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"224" "AVT6" "GO:0055085" "GO:0032974" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"225" "AXL1" "GO:0007323" "GO:0007120" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"226" "AYR1" "GO:0046486" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"227" "AZF1" "GO:0071322" "GO:0060237" "GO:0006357" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"228" "BAG7" "GO:0035023" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"229" "BAP2" "GO:0055085" "GO:0006865" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"230" "BAP3" "GO:0006865" "GO:0055085" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"231" "BAR1" "GO:0000754" "GO:0043171" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"232" "BAT1" "GO:0009081" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"233" "BAT2" "GO:0009081" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"234" "BBP1" "GO:0071988" "GO:0030474" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"235" "BCH1" "GO:0006893" "GO:0034221" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"236" "BCH2" "GO:0034221" "GO:0006893" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"237" "BCK1" "GO:0010447" "GO:0006468" "GO:0030010" "GO:0030242" "GO:0030968" "GO:0007584" "GO:0035556" "GO:0060237" NA NA NA NA NA NA NA NA NA NA NA
"238" "BCK2" "GO:0000082" "GO:0010628" "GO:0051726" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"239" "BCP1" "GO:0051168" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"240" "BCS1" "GO:0043623" "GO:0032979" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"241" "BCY1" "GO:0046580" "GO:0045762" "GO:0097271" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"242" "BDF1" "GO:0006351" "GO:0006338" "GO:0006281" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"243" "BDH1" "GO:0006066" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"244" "BDP1" "GO:0090304" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"245" "BEM2" "GO:0030036" "GO:0030010" "GO:0035024" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"246" "BEM3" "GO:0035024" "GO:0030010" "GO:0031106" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"247" "BEM4" "GO:0030010" "GO:0030036" "GO:0007266" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"248" "BET1" "GO:0048193" "GO:0006906" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"249" "BET2" "GO:0018344" "GO:0006888" "GO:0006612" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"250" "BET3" "GO:0048193" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"251" "BET4" "GO:0006612" "GO:0006888" "GO:0018344" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"252" "BFA1" "GO:0007096" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"253" "BFR1" "GO:0000280" "GO:0016071" "GO:0008298" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"254" "BFR2" "GO:0006364" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"255" "BIK1" "GO:0000226" "GO:0000742" "GO:0000743" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"256" "BIM1" "GO:0000226" "GO:0007067" "GO:0030473" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"257" "BIO5" "GO:0051180" "GO:0009102" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"258" "BIR1" "GO:0007059" "GO:0000278" "GO:0006915" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"259" "BIT61" "GO:0031505" "GO:0001558" "GO:0031929" "GO:0030950" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"260" "BLI1" "GO:0007032" "GO:0032880" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"261" "BLM10" "GO:0043248" "GO:0061136" "GO:1990237" "GO:1990236" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"262" "BLS1" "GO:0007032" "GO:0032880" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"263" "BMH1" "GO:0051436" "GO:0034645" "GO:0070842" "GO:0007265" "GO:0001402" "GO:0005977" "GO:0007124" "GO:0030437" "GO:0000075" "GO:0043066" NA NA NA NA NA NA NA NA NA
"264" "BMH2" "GO:0043066" "GO:0030437" "GO:0001402" "GO:0007265" "GO:0044264" "GO:0007124" "GO:0006261" "GO:0000077" "GO:0051436" NA NA NA NA NA NA NA NA NA NA
"265" "BMS1" "GO:0042254" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"266" "BMT5" "GO:0032259" "GO:0070475" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"267" "BNA2" "GO:0019441" "GO:0034354" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"268" "BNI1" "GO:0000132" "GO:0030036" "GO:0007118" "GO:0032880" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"269" "BNI4" "GO:0006031" "GO:0000917" "GO:0008105" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"270" "BNR1" "GO:0030036" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"271" "BOI1" "GO:0007118" "GO:0007109" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"272" "BOI2" "GO:0007266" "GO:0030010" "GO:0007118" "GO:0007109" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"273" "BOR1" "GO:0046713" "GO:0006623" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"274" "BOS1" "GO:0006906" "GO:0006888" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"275" "BPH1" "GO:0009268" "GO:0031505" "GO:0006886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"276" "BPT1" "GO:0015691" "GO:0015723" "GO:0042144" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"277" "BRE1" "GO:0016574" "GO:0006974" "GO:0090304" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"278" "BRE2" "GO:0006348" "GO:0000723" "GO:0051568" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"279" "BRE5" "GO:0032386" "GO:0016579" "GO:0034517" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"280" "BRF1" "GO:0090304" "GO:0090074" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"281" "BRL1" "GO:0051168" "GO:0006998" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"282" "BRN1" "GO:0000070" "GO:0006268" "GO:0070058" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"283" "BRO1" "GO:0044267" "GO:0070676" "GO:0007584" "GO:0007034" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"284" "BRR6" "GO:0044255" "GO:0051168" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"285" "BSD2" "GO:0006623" "GO:0030001" "GO:0006511" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"286" "BST1" "GO:0006621" "GO:0016050" "GO:0006888" "GO:0006505" "GO:0030433" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"287" "BTN2" "GO:0034613" "GO:0006457" "GO:0042147" "GO:0006885" "GO:0006865" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"288" "BTT1" "GO:0006620" "GO:0051083" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"289" "BUB1" "GO:0007067" "GO:0034508" "GO:0034501" "GO:0006468" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"290" "BUB2" "GO:0007096" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"291" "BUB3" "GO:0007093" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"292" "BUD13" "GO:0010467" "GO:0000282" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"293" "BUD14" "GO:0006355" "GO:0007010" "GO:0000903" "GO:0030837" "GO:0032880" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"294" "BUD16" "GO:0042823" "GO:0000282" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"295" "BUD17" "GO:0042823" "GO:0000282" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"296" "BUD2" "GO:0046578" "GO:0000278" "GO:0007163" "GO:0036267" "GO:0030447" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"297" "BUD20" "GO:0000055" "GO:0000282" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"298" "BUD21" "GO:0006364" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"299" "BUD22" "GO:0042274" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"300" "BUD23" "GO:0042254" "GO:0000282" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"301" "BUD27" "GO:0034622" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"302" "BUD31" "GO:0000282" "GO:0008380" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"303" "BUD32" "GO:0000282" "GO:0006468" "GO:0000723" "GO:0045944" "GO:0000722" "GO:0070525" NA NA NA NA NA NA NA NA NA NA NA NA NA
"304" "BUD4" "GO:0007120" "GO:0097271" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"305" "BUD5" "GO:0000282" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"306" "BUD6" "GO:0071822" "GO:0032880" "GO:0007118" "GO:0007124" "GO:0030010" "GO:0034652" "GO:2000251" NA NA NA NA NA NA NA NA NA NA NA NA
"307" "BUD7" "GO:0000282" "GO:0034221" "GO:0006893" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"308" "BUD8" "GO:0007124" "GO:0000282" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"309" "BUG1" "GO:0006888" "GO:0009306" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"310" "BUL1" "GO:0016567" "GO:0000001" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"311" "BUL2" "GO:0016567" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"312" "BUR2" "GO:0006464" "GO:0006351" "GO:0000070" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"313" "BUR6" "GO:0006366" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"314" "BXI1" "GO:0030968" "GO:0019722" "GO:0006915" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"315" "BZZ1" "GO:0007015" "GO:0006897" "GO:0009651" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"316" "CAB3" "GO:0015937" "GO:0009651" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"317" "CAD1" "GO:0045944" "GO:0071276" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"318" "CAF130" "GO:0006357" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"319" "CAF20" "GO:0010606" "GO:0017148" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"320" "CAF4" "GO:0016559" "GO:0000266" "GO:0006357" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"321" "CAF40" "GO:0006357" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"322" "CAK1" "GO:0006468" "GO:0007126" "GO:0000086" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"323" "CAM1" "GO:0045944" "GO:0042254" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"324" "CAN1" "GO:0015802" "GO:0055085" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"325" "CAP2" "GO:0030447" "GO:0051016" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"326" "CAR1" "GO:0006591" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"327" "CAR2" "GO:1901605" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"328" "CAT8" "GO:0045944" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"329" "CAX4" "GO:0008610" "GO:0006487" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"330" "CBF1" "GO:0006366" "GO:0007059" "GO:0006338" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"331" "CBF2" "GO:0071822" "GO:0007059" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"332" "CBF5" "GO:0034660" "GO:1990481" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"333" "CBK1" "GO:0000920" "GO:0060237" "GO:0007163" "GO:0007118" "GO:0030950" "GO:0006468" NA NA NA NA NA NA NA NA NA NA NA NA NA
"334" "CBP1" "GO:0009060" "GO:0000958" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"335" "CBP3" "GO:0034551" "GO:0070131" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"336" "CBP6" "GO:0034551" "GO:0070131" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"337" "CBS1" "GO:0097033" "GO:0070131" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"338" "CBS2" "GO:0070131" "GO:0097033" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"339" "CBT1" "GO:0017004" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"340" "CCC1" "GO:0000041" "GO:0006875" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"341" "CCC2" "GO:0060003" "GO:0055085" "GO:0006879" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"342" "CCL1" "GO:0006366" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"343" "CCM1" "GO:0016070" "GO:0000002" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"344" "CCR4" "GO:0010467" "GO:0090304" "GO:0007089" "GO:0000076" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"345" "CCS1" "GO:0015680" "GO:0019430" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"346" "CCW12" "GO:0031505" "GO:0000747" "GO:0000752" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"347" "CCZ1" "GO:0007034" "GO:0006914" "GO:0048278" "GO:0032851" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"348" "CDC1" "GO:0030026" "GO:0030036" "GO:0006281" "GO:0016311" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"349" "CDC10" "GO:0043934" "GO:0000278" "GO:0030011" "GO:0000921" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"350" "CDC11" "GO:0030011" "GO:0000281" "GO:0045860" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"351" "CDC12" "GO:0000921" "GO:0000281" "GO:0030011" "GO:0045860" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"352" "CDC123" "GO:0006412" "GO:0007346" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"353" "CDC13" "GO:0006259" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"354" "CDC14" "GO:0000278" "GO:0006470" "GO:0051229" "GO:0007059" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"355" "CDC15" "GO:0000278" "GO:0006468" "GO:0051229" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"356" "CDC16" "GO:0044267" "GO:0032297" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"357" "CDC19" "GO:0006096" "GO:0006090" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"358" "CDC20" "GO:0044267" "GO:0010564" "GO:0045732" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"359" "CDC23" "GO:0044267" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"360" "CDC24" "GO:0000278" "GO:0007264" "GO:0031106" "GO:0072697" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"361" "CDC25" "GO:0007089" "GO:0051726" "GO:0007265" "GO:0001302" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"362" "CDC26" "GO:0044267" "GO:0031497" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"363" "CDC27" "GO:0044267" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"364" "CDC28" "GO:0010564" "GO:0010467" "GO:0006338" "GO:0000278" "GO:0051445" "GO:0006468" "GO:0010570" "GO:0006302" "GO:0010568" "GO:0007130" "GO:0016192" "GO:0032880" "GO:0010898" NA NA NA NA NA NA
"365" "CDC3" "GO:0000281" "GO:0030011" "GO:0031106" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"366" "CDC31" "GO:0000226" "GO:0043549" "GO:0043161" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"367" "CDC33" "GO:0000184" "GO:0006413" "GO:0051726" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"368" "CDC34" "GO:0044772" "GO:0044267" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"369" "CDC36" "GO:0010467" "GO:0051726" "GO:0000956" "GO:0000749" "GO:0016567" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"370" "CDC37" "GO:0030474" "GO:0051726" "GO:0000165" "GO:0050821" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"371" "CDC39" "GO:0016070" "GO:0051726" "GO:0007124" "GO:0000749" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"372" "CDC4" "GO:0044267" "GO:0044772" "GO:0007126" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"373" "CDC40" "GO:0022618" "GO:0000082" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"374" "CDC42" "GO:0007118" "GO:0070783" "GO:0031384" "GO:0007119" "GO:0032889" "GO:0031106" "GO:0000750" "GO:0007096" "GO:0000747" "GO:0045921" "GO:0030010" "GO:0060178" NA NA NA NA NA NA NA
"375" "CDC43" "GO:0007264" "GO:0030010" "GO:0018344" "GO:0006874" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"376" "CDC45" "GO:0006259" "GO:0031938" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"377" "CDC48" "GO:0034613" "GO:0043241" "GO:0016320" "GO:0006914" "GO:0044267" "GO:0070651" NA NA NA NA NA NA NA NA NA NA NA NA NA
"378" "CDC5" "GO:0000712" "GO:0006468" "GO:0090306" "GO:0010696" "GO:0070194" "GO:0008104" NA NA NA NA NA NA NA NA NA NA NA NA NA
"379" "CDC50" "GO:0051666" "GO:0045332" "GO:0006897" "GO:0006886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"380" "CDC53" "GO:0044772" "GO:0006511" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"381" "CDC55" "GO:0000278" "GO:0034613" "GO:0006470" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"382" "CDC6" "GO:0034645" "GO:0000082" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"383" "CDC60" "GO:0032006" "GO:0006429" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"384" "CDC7" "GO:0006468" "GO:0034645" "GO:0001100" "GO:0000727" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"385" "CDC73" "GO:0010467" "GO:0031399" "GO:0051052" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"386" "CDC8" "GO:1901293" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"387" "CDC9" "GO:0006259" "GO:0000278" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"388" "CDD1" "GO:0008655" "GO:0046135" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"389" "CDH1" "GO:0008361" "GO:0032270" "GO:0010564" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"390" "CDS1" "GO:0006650" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"391" "CEF1" "GO:0000398" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"392" "CEG1" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"393" "CEP3" "GO:0007094" "GO:0000921" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"394" "CET1" "GO:0010467" "GO:0098501" "GO:1900182" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"395" "CFD1" "GO:0016226" "GO:0002098" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"396" "CFT1" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"397" "CFT2" "GO:0006397" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"398" "CGI121" "GO:0045944" "GO:0006259" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"399" "CGR1" "GO:0042254" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"400" "CHA1" "GO:1901606" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"401" "CHA4" "GO:0009063" "GO:0045893" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"402" "CHC1" "GO:0006897" "GO:0016192" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"403" "CHD1" "GO:0090304" "GO:0006325" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"404" "CHK1" "GO:0006468" "GO:0048478" "GO:0000077" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"405" "CHL1" "GO:0007062" "GO:0036297" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"406" "CHL4" "GO:0007062" "GO:0007094" "GO:0051382" "GO:0007059" "GO:0071459" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"407" "CHS2" "GO:0006031" "GO:0000916" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"408" "CHS3" "GO:0009272" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"409" "CHS5" "GO:0006355" "GO:0006893" "GO:0006039" "GO:0030476" "GO:0000282" "GO:0000747" NA NA NA NA NA NA NA NA NA NA NA NA NA
"410" "CHS6" "GO:0006893" "GO:0034221" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"411" "CHS7" "GO:0006457" "GO:0034221" "GO:0006888" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"412" "CIA1" "GO:0002098" "GO:0016226" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"413" "CIC1" "GO:0030163" "GO:0042273" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"414" "CIK1" "GO:0000742" "GO:0000278" "GO:0000743" "GO:0007126" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"415" "CIN1" "GO:0072668" "GO:0006457" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"416" "CIN2" "GO:0006457" "GO:0072668" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"417" "CIN4" "GO:0072668" "GO:0006457" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"418" "CIN5" "GO:0006972" "GO:0042493" "GO:0006357" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"419" "CIN8" "GO:0000278" "GO:0000226" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"420" "CIT1" "GO:0046356" "GO:0006099" "GO:0019752" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"421" "CIT2" "GO:0019752" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"422" "CIT3" "GO:0019629" "GO:0006099" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"423" "CKA1" "GO:0006468" "GO:0007535" "GO:0006974" "GO:0006355" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"424" "CKA2" "GO:0001300" "GO:0006974" "GO:0006355" "GO:0007535" "GO:0071470" "GO:0006468" NA NA NA NA NA NA NA NA NA NA NA NA NA
"425" "CKB1" "GO:0006974" "GO:0006355" "GO:0006468" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"426" "CKB2" "GO:0006974" "GO:0006355" "GO:0006468" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"427" "CKI1" "GO:0046474" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"428" "CKS1" "GO:0006351" "GO:0007346" "GO:0006338" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
