	rules	support	confidence	lift
110	{GO:0034061} => {GO:0008233}	0.0304635761589404	1	31.4583333333333
142	{GO:0003840,GO:0008242} => {GO:0008233}	0.00132450331125828	1	31.4583333333333
293	{GO:0004540,GO:0034061} => {GO:0008233}	0.0304635761589404	1	31.4583333333333
296	{GO:0003723,GO:0034061} => {GO:0008233}	0.0304635761589404	1	31.4583333333333
370	{GO:0003723,GO:0004540,GO:0034061} => {GO:0008233}	0.0304635761589404	1	31.4583333333333
300	{GO:0003723,GO:0004540} => {GO:0034061}	0.0304635761589404	0.92	30.2
303	{GO:0003723,GO:0004540} => {GO:0008233}	0.0304635761589404	0.92	28.9416666666667
112	{GO:0034061} => {GO:0004540}	0.0304635761589404	1	27.4545454545455
292	{GO:0008233,GO:0034061} => {GO:0004540}	0.0304635761589404	1	27.4545454545455
299	{GO:0003723,GO:0034061} => {GO:0004540}	0.0304635761589404	1	27.4545454545455
302	{GO:0003723,GO:0008233} => {GO:0004540}	0.0304635761589404	1	27.4545454545455
369	{GO:0003723,GO:0008233,GO:0034061} => {GO:0004540}	0.0304635761589404	1	27.4545454545455
113	{GO:0004540} => {GO:0034061}	0.0304635761589404	0.836363636363636	27.4545454545454
115	{GO:0008233} => {GO:0004540}	0.0304635761589404	0.958333333333333	26.3106060606061
116	{GO:0004540} => {GO:0008233}	0.0304635761589404	0.836363636363636	26.3106060606061
